"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-29","2020","04","29","","12.2","","6.6","","9.4","","8.6","","0.0","","","","","","0.4","","","","6","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-30","2020","04","30","","10.7","","6.9","","8.8","","9.2","","0.0","","","","","","10.7","","","","6","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01","2020","05","01","","16.6","","6.7","","11.7","","6.3","","0.0","","","","","","0.4","","","","30","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02","2020","05","02","","13.5","","5.5","","9.5","","8.5","","0.0","","","","","","0.8","","","","7","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-03","2020","05","03","","21.9","","5.9","","13.9","","4.1","","0.0","","","","","","0.0","","","","29","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-04","2020","05","04","","11.8","","3.8","","7.8","","10.2","","0.0","","","","","","0.0","","","","30","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-05","2020","05","05","","7.7","","2.4","","5.1","","12.9","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-06","2020","05","06","","10.5","","5.2","","7.9","","10.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-07","2020","05","07","","11.6","","3.3","","7.5","","10.5","","0.0","","","","","","4.2","","","","29","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-08","2020","05","08","","6.0","","-1.4","","2.3","","15.7","","0.0","","","","","","0.0","","","","33","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-09","2020","05","09","","6.8","","-1.9","","2.5","","15.5","","0.0","","","","","","0.0","","","","30","","72",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-10","2020","05","10","","8.9","","1.9","","5.4","","12.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-11","2020","05","11","","8.5","","0.7","","4.6","","13.4","","0.0","","","","","","4.5","","","","27","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-12","2020","05","12","","8.9","","-0.1","","4.4","","13.6","","0.0","","","","","","0.0","","","","28","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-13","2020","05","13","","11.3","","-0.5","","5.4","","12.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-14","2020","05","14","","9.1","","5.8","","7.5","","10.5","","0.0","","","","","","2.9","","","","7","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-15","2020","05","15","","16.7","","6.2","","11.5","","6.5","","0.0","","","","","","9.6","","","","32","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-16","2020","05","16","","14.9","","9.2","","12.1","","5.9","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-17","2020","05","17","","13.8","","9.2","","11.5","","6.5","","0.0","","","","","","1.7","","","","7","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-18","2020","05","18","","13.6","","9.9","","11.8","","6.2","","0.0","","","","","","7.3","","","","6","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-19","2020","05","19","","16.3","","9.9","","13.1","","4.9","","0.0","","","","","","0.0","","","","6","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-20","2020","05","20","","16.8","","9.5","","13.2","","4.8","","0.0","","","","","","0.0","","","","6","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-21","2020","05","21","","15.3","","7.4","","11.4","","6.6","","0.0","","","","","","0.0","","","","11","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-22","2020","05","22","","19.7","","7.4","","13.6","","4.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-23","2020","05","23","","21.2","","10.6","","15.9","","2.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-24","2020","05","24","","19.9","","14.1","","17.0","","1.0","","0.0","","","","","","0.0","","","","7","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-25","2020","05","25","","26.2","","13.9","","20.1","","0.0","","2.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-26","2020","05","26","","25.8","","14.0","","19.9","","0.0","","1.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-27","2020","05","27","","25.0","","14.6","","19.8","","0.0","","1.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-28","2020","05","28","","20.6","","16.3","","18.5","","0.0","","0.5","","","","","","7.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-29","2020","05","29","","21.3","","13.0","","17.2","","0.8","","0.0","","","","","","3.2","","","","34","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-30","2020","05","30","","18.9","","9.9","","14.4","","3.6","","0.0","","","","","","0.0","","","","32","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-31","2020","05","31","","16.3","","7.8","","12.1","","5.9","","0.0","","","","","","0.0","","","","30","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-01","2020","06","01","","23.6","","8.9","","16.3","","1.7","","0.0","","","","","","0.0","","","","28","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02","2020","06","02","","21.7","","11.4","","16.6","","1.4","","0.0","","","","","","15.2","","","","6","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03","2020","06","03","","28.0","","11.9","","20.0","","0.0","","2.0","","","","","","4.0","","","","27","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04","2020","06","04","","24.6","","13.4","","19.0","","0.0","","1.0","","","","","","0.0","","","","18","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05","2020","06","05","","24.9","","14.1","","19.5","","0.0","","1.5","","","","","","22.5","","","","22","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06","2020","06","06","","24.8","","15.8","","20.3","","0.0","","2.3","","","","","","0.0","","","","31","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-07","2020","06","07","","20.5","","13.6","","17.1","","0.9","","0.0","","","","","","0.0","","","","24","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-08","2020","06","08","","21.1","","11.6","","16.4","","1.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-09","2020","06","09","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-10","2020","06","10","","25.9","","16.0","","21.0","","0.0","","3.0","","","","","","16.4","","","","24","","89",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-11","2020","06","11","","23.8","","13.6","","18.7","","0.0","","0.7","","","","","","0.0","","","","26","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-12","2020","06","12","","19.1","","11.1","","15.1","","2.9","","0.0","","","","","","0.0","","","","30","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-13","2020","06","13","","16.1","","10.3","","13.2","","4.8","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-14","2020","06","14","","16.8","","10.7","","13.8","","4.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-15","2020","06","15","","19.9","","12.6","","16.3","","1.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-16","2020","06","16","","20.6","","10.7","","15.7","","2.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-17","2020","06","17","","21.7","","12.8","","17.3","","0.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-18","2020","06","18","","23.8","","15.2","","19.5","","0.0","","1.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-19","2020","06","19","","27.9","","16.8","","22.4","","0.0","","4.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-20","2020","06","20","","28.9","","18.0","","23.5","","0.0","","5.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-21","2020","06","21","","27.5","","18.9","","23.2","","0.0","","5.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-22","2020","06","22","","27.5","","20.3","","23.9","","0.0","","5.9","","","","","","0.0","","","","13","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-23","2020","06","23","","23.5","","19.0","","21.3","","0.0","","3.3","","","","","","3.9","","","","25","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-24","2020","06","24","","22.2","","10.7","","16.5","","1.5","","0.0","","","","","","0.0","","","","26","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-25","2020","06","25","","24.4","","11.5","","18.0","","0.0","","0.0","","","","","","0.0","","","","27","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-26","2020","06","26","","22.2","","12.9","","17.6","","0.4","","0.0","","","","","","0.0","","","","21","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-27","2020","06","27","","28.3","","16.6","","22.5","","0.0","","4.5","","","","","","0.5","","","","26","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-28","2020","06","28","","28.8","","13.8","","21.3","","0.0","","3.3","","","","","","0.2","","","","34","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-29","2020","06","29","","26.6","","19.6","","23.1","","0.0","","5.1","","","","","","0.0","","","","8","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-30","2020","06","30","","24.6","","19.5","","22.1","","0.0","","4.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-01","2020","07","01","","28.2","","17.8","","23.0","","0.0","","5.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02","2020","07","02","","34.5","","24.0","","29.3","","0.0","","11.3","","","","","","0.0","","","","31","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03","2020","07","03","","32.5","","18.8","","25.7","","0.0","","7.7","","","","","","0.0","","","","33","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04","2020","07","04","","28.4","","18.1","","23.3","","0.0","","5.3","","","","","","0.0","","","","34","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-05","2020","07","05","","31.2","","16.8","","24.0","","0.0","","6.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-06","2020","07","06","","25.4","","21.0","","23.2","","0.0","","5.2","","","","","","0.0","","","","6","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-07","2020","07","07","","31.6","","21.1","","26.4","","0.0","","8.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-08","2020","07","08","","31.1","","22.1","","26.6","","0.0","","8.6","","","","","","16.9","","","","33","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-09","2020","07","09","","32.0","","21.5","","26.8","","0.0","","8.8","","","","","","0.0","","","","19","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-10","2020","07","10","","28.9","","22.5","","25.7","","0.0","","7.7","","","","","","0.2","","","","22","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-11","2020","07","11","","28.7","","21.3","","25.0","","0.0","","7.0","","","","","","13.0","","","","31","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-12","2020","07","12","","26.2","","19.3","","22.8","","0.0","","4.8","","","","","","9.9","","","","22","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-13","2020","07","13","","25.5","","19.2","","22.4","","0.0","","4.4","","","","","","0.0","","","","30","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-14","2020","07","14","","24.5","","18.6","","21.6","","0.0","","3.6","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-15","2020","07","15","","25.9","","19.0","","22.5","","0.0","","4.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-16","2020","07","16","","25.0","","22.5","","23.8","","0.0","","5.8","","","","","","3.2","","","","28","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-17","2020","07","17","","27.3","","21.6","","24.5","","0.0","","6.5","","","","","","0.0","","","","16","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-18","2020","07","18","","28.8","","21.6","","25.2","","0.0","","7.2","","","","","","0.0","","","","20","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-19","2020","07","19","","27.0","","19.7","","23.4","","0.0","","5.4","","","","","","21.6","","","","24","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-20","2020","07","20","","28.9","","18.6","","23.8","","0.0","","5.8","","","","","","0.0","","","","26","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-21","2020","07","21","","24.0","","15.2","","19.6","","0.0","","1.6","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-22","2020","07","22","","25.4","","20.3","","22.9","","0.0","","4.9","","","","","","19.8","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-23","2020","07","23","","25.0","","20.0","","22.5","","0.0","","4.5","","","","","","0.0","","","","5","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-24","2020","07","24","","25.7","","20.3","","23.0","","0.0","","5.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-25","2020","07","25","","28.5","","18.9","","23.7","","0.0","","5.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-26","2020","07","26","","30.7","","20.5","","25.6","","0.0","","7.6","","","","","","0.0","","","","25","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-27","2020","07","27","","31.5","","20.8","","26.2","","0.0","","8.2","","","","","","0.0","","","","28","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-28","2020","07","28","","29.4","","17.1","","23.3","","0.0","","5.3","","","","","","0.0","","","","27","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-29","2020","07","29","","29.1","","18.1","","23.6","","0.0","","5.6","","","","","","1.6","","","","30","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-30","2020","07","30","","26.2","","17.6","","21.9","","0.0","","3.9","","","","","","0.0","","","","3","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-31","2020","07","31","","26.3","","19.7","","23.0","","0.0","","5.0","","","","","","0.0","","","","36","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01","2020","08","01","","26.0","","17.9","","22.0","","0.0","","4.0","","","","","","3.8","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02","2020","08","02","","25.4","","20.3","","22.9","","0.0","","4.9","","","","","","28.3","","","","20","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03","2020","08","03","","23.5","","18.3","","20.9","","0.0","","2.9","","","","","","19.0","","","","25","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04","2020","08","04","","23.6","","18.1","","20.9","","0.0","","2.9","","","","","","3.6","","","","30","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-05","2020","08","05","","23.8","","14.8","","19.3","","0.0","","1.3","","","","","","0.2","","","","26","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-06","2020","08","06","","22.9","","13.8","","18.4","","0.0","","0.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-07","2020","08","07","","24.1","","15.5","","19.8","","0.0","","1.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-08","2020","08","08","","26.0","","16.1","","21.1","","0.0","","3.1","","","","","","0.0","","","","21","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-09","2020","08","09","","24.4","","19.3","","21.9","","0.0","","3.9","","","","","","0.0","","","","20","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-10","2020","08","10","","27.7","","19.6","","23.7","","0.0","","5.7","","","","","","0.0","","","","19","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-11","2020","08","11","","29.4","","16.1","","22.8","","0.0","","4.8","","","","","","0.0","","","","26","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-12","2020","08","12","","28.8","","16.6","","22.7","","0.0","","4.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-13","2020","08","13","","28.4","","18.1","","23.3","","0.0","","5.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-14","2020","08","14","","26.9","","22.2","","24.6","","0.0","","6.6","","","","","","0.0","","","","7","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-15","2020","08","15","","25.4","","19.9","","22.7","","0.0","","4.7","","","","","","0.0","","","","8","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-16","2020","08","16","","25.3","","19.6","","22.5","","0.0","","4.5","","","","","","0.4","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-17","2020","08","17","","25.3","","17.5","","21.4","","0.0","","3.4","","","","","","15.5","","","","20","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-18","2020","08","18","","25.1","","16.0","","20.6","","0.0","","2.6","","","","","","0.0","","","","32","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-19","2020","08","19","","23.8","","14.7","","19.3","","0.0","","1.3","","","","","","0.0","","","","36","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-20","2020","08","20","","25.1","","13.8","","19.5","","0.0","","1.5","","","","","","0.0","","","","20","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-21","2020","08","21","","29.3","","19.5","","24.4","","0.0","","6.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-22","2020","08","22","","27.0","","20.4","","23.7","","0.0","","5.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-23","2020","08","23","","29.7","","20.0","","24.9","","0.0","","6.9","","","","","","0.0","","","","25","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-24","2020","08","24","","31.6","","22.0","","26.8","","0.0","","8.8","","","","","","0.0","","","","27","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-25","2020","08","25","","27.8","","18.0","","22.9","","0.0","","4.9","","","","","","0.0","","","","30","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-26","2020","08","26","","20.5","","15.1","","17.8","","0.2","","0.0","","","","","","7.3","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-27","2020","08","27","","30.3","","17.1","","23.7","","0.0","","5.7","","","","","","","M","","","30","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-28","2020","08","28","","23.0","","16.8","","19.9","","0.0","","1.9","","","","","","0.0","","","","8","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-29","2020","08","29","","25.7","","17.1","","21.4","","0.0","","3.4","","","","","","0.0","","","","30","","63",""
